"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 02:59:45,FALSE,NA,"1052393702440792065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IriniPapahiu",40,TRUE,FALSE,NA,NA
"RT @EmisorasUnidas: Migrantes hondure<U+00F1>os llegan a Ciudad Capital, provenientes de Chiquimula y Zacapa. Algunos se resguardan de la lluvia b<U+2026>",FALSE,0,NA,2018-10-17 02:54:56,FALSE,NA,"1052392490802786309",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarioCh73",13,TRUE,FALSE,NA,NA
"@amilcarmontejo No no.. terrible dejarlos entrar..Ojal<U+00E1> dejen limpio por donde pasen...",FALSE,2,"amilcarmontejo",2018-10-17 02:50:43,FALSE,"1052359808563773441","1052391426925842432","372126670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vivianaguate5",0,FALSE,FALSE,NA,NA
"@amilcarmontejo Mande unos 10 transmetros y que los vayan a dejar a la frontera ! El@pueblo autoriza el gasto ....",FALSE,1,"amilcarmontejo",2018-10-17 02:50:26,FALSE,"1052359808563773441","1052391355966611457","372126670","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabriel63689590",0,FALSE,FALSE,NA,NA
"@amilcarmontejo @JkSandoval_ podria  decirme si los hondure<U+00F1>os  estan aun en el puente gracias https://t.co/dU9PhpqBgP",FALSE,0,"amilcarmontejo",2018-10-17 02:47:48,FALSE,NA,"1052390693732319233","372126670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UrrakaC",0,FALSE,FALSE,NA,NA
"@amilcarmontejo Alguien sabe si ya se movilizaron o siguen ahi",FALSE,1,"amilcarmontejo",2018-10-17 02:41:10,FALSE,"1052359808563773441","1052389025972215810","372126670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rsaestrella",0,FALSE,FALSE,NA,NA
"RT @EmisorasUnidas: Migrantes hondure<U+00F1>os llegan a Ciudad Capital, provenientes de Chiquimula y Zacapa. Algunos se resguardan de la lluvia b<U+2026>",FALSE,0,NA,2018-10-17 02:40:35,FALSE,NA,"1052388876784824320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rodsantin",13,TRUE,FALSE,NA,NA
"@amilcarmontejo Podr<U+00ED>a compartir esto por favor: URGENTE!! Sali<U+00F3> de casa al mediod<U+00ED>a, por Belen,Mixco.   Responde a<U+2026> https://t.co/XqB8mdLXUJ",FALSE,0,"amilcarmontejo",2018-10-17 02:39:49,TRUE,NA,"1052388686153768960","372126670","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","solrk",0,FALSE,FALSE,NA,NA
"@hombretraficogt @amilcarmontejo @RadioPuntoGT @Lared1061 @prensa_libre @EmisorasUnidas @Guatevision_tv<U+2026> https://t.co/irGY8aOPE4",FALSE,0,"hombretraficogt",2018-10-17 02:35:29,TRUE,"1052189228770021379","1052387594858897410","963681062","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wil_villo",0,FALSE,FALSE,NA,NA
"@EmisorasUnidas @amilcarmontejo @vpaz_eu Para que ptas si los Guatemaltecos tenemos desempleo y cundidos se delincu<U+2026> https://t.co/LPvoQ3QgsN",FALSE,1,"EmisorasUnidas",2018-10-17 02:31:41,TRUE,"1052363042388881408","1052386635835428866","40256008","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lucmorales3",0,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 02:29:54,FALSE,NA,"1052386188068302849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","optimus312",40,TRUE,FALSE,NA,NA
"RT @MasterGeek84: @amilcarmontejo favor compartir, encontr<U+00E9> documentos de este se<U+00F1>or, comunicarse al 43613000 https://t.co/elO4gzENx8",FALSE,0,NA,2018-10-17 02:27:55,FALSE,NA,"1052385689361424384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maricela27mh",34,TRUE,FALSE,NA,NA
"@EmisorasUnidas @amilcarmontejo @vpaz_eu Podr<U+00ED>an indicarnos si las personas a<U+00FA>n se encuentran en ese sector Muchas gracias por favor",FALSE,0,"EmisorasUnidas",2018-10-17 02:26:29,FALSE,"1052363042388881408","1052385327174828033","40256008","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UrrakaC",0,FALSE,FALSE,NA,NA
"@AlcaldeRicardoQ @amilcarmontejo Ya haciendo campa<U+00F1>a anticipada",FALSE,0,"AlcaldeRicardoQ",2018-10-17 02:21:35,FALSE,"1052330406501130241","1052384096159195136","991834302781456384","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reneamilcarh",0,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 02:20:50,FALSE,NA,"1052383908334055425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scluisro",40,TRUE,FALSE,NA,NA
"De estos hay que tener cuidado. Porque se creen m<U+00E1>s que uno. Y somos iguales todos. Con cuidado compatriotas. Ah<U+00ED> s<U+2026> https://t.co/M9Rz2F8MTU",FALSE,0,NA,2018-10-17 02:20:11,TRUE,NA,"1052383742432563203",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rrivera_7",0,FALSE,FALSE,NA,NA
"RT @republicagt: #Recuerda Falta muy pocas horas para el cierre provisional del Puente Belice. @amilcarmontejo nos da estas recomendaciones<U+2026>",FALSE,0,NA,2018-10-17 02:15:43,FALSE,NA,"1052382619130884096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eedlb",3,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 02:10:56,FALSE,NA,"1052381416842031106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LucaFego",40,TRUE,FALSE,NA,NA
"#CaravanaDeMigrantes https://t.co/ijeqg3gYQy",FALSE,0,NA,2018-10-17 02:10:47,FALSE,NA,"1052381379286175745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hugomorales84",0,FALSE,FALSE,NA,NA
"@amilcarmontejo Pobres personas",FALSE,0,"amilcarmontejo",2018-10-17 02:10:42,FALSE,"1052359808563773441","1052381355076714496","372126670","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EsperanzaRami17",0,FALSE,FALSE,NA,NA
"@vasquezr08 @amilcarmontejo Caminando, pobre pendejo, deja tu iron<U+00ED>a. Es obvio que les dieron jal<U+00F3>n o recibieron ap<U+2026> https://t.co/kdYaaY6qbA",FALSE,0,"vasquezr08",2018-10-17 02:08:20,TRUE,"1052367698477367296","1052380762295676935","842170542555820037","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Holi36148029",0,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 02:07:29,FALSE,NA,"1052380546788016129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lesliev_sanchez",40,TRUE,FALSE,NA,NA
"RT @MasterGeek84: @amilcarmontejo favor compartir, encontr<U+00E9> documentos de este se<U+00F1>or, comunicarse al 43613000 https://t.co/elO4gzENx8",FALSE,0,NA,2018-10-17 02:06:09,FALSE,NA,"1052380213357744128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jerzonh",34,TRUE,FALSE,NA,NA
"RT @republicagt: #Recuerda Falta muy pocas horas para el cierre provisional del Puente Belice. @amilcarmontejo nos da estas recomendaciones<U+2026>",FALSE,0,NA,2018-10-17 02:04:00,FALSE,NA,"1052379669675368449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Silen_Hernandez",3,TRUE,FALSE,NA,NA
"RT @AztecaNoticiaGT: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren<U+2026>",FALSE,0,NA,2018-10-17 02:00:41,FALSE,NA,"1052378837034643456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcobox",1,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 01:59:26,FALSE,NA,"1052378521157427201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TCA_UNIDOS",40,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 01:57:13,FALSE,NA,"1052377964221001728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luis94279187",40,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 01:56:05,FALSE,NA,"1052377677255065606",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pakovgt63",40,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 01:54:09,FALSE,NA,"1052377192376795137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johanna14026272",40,TRUE,FALSE,NA,NA
"@gordonezjonama @amilcarmontejo Ya es un mal del serhumano..y los gobiernos son de lo peor, nunca hay dinero para s<U+2026> https://t.co/UkkMZPzfcU",FALSE,0,"gordonezjonama",2018-10-17 01:53:02,TRUE,"1052374599927848960","1052376910674583552","176262704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdwinMeyado1",0,FALSE,FALSE,NA,NA
"Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubr<U+2026> https://t.co/LAo0d2cARE",FALSE,4,NA,2018-10-17 01:52:51,TRUE,NA,"1052376863153184768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AztecaNoticiaGT",1,FALSE,FALSE,NA,NA
"RT @AztecaNoticiaGT: Fuertes lluvias en zona 1 y zona 2. Tambi<U+00E9>n se registran en Calzada Aguilar Batres, Ciudad San Crist<U+00F3>bal, Monte Mar<U+00ED>a,<U+2026>",FALSE,0,NA,2018-10-17 01:50:03,FALSE,NA,"1052376158539567104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaunelibellule",2,TRUE,FALSE,NA,NA
"#Recuerda Falta muy pocas horas para el cierre provisional del Puente Belice. @amilcarmontejo nos da estas recomend<U+2026> https://t.co/1t2XDIfpc6",FALSE,3,NA,2018-10-17 01:49:21,TRUE,NA,"1052375983460835329",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","republicagt",3,FALSE,FALSE,NA,NA
"@eduarlito_c @amilcarmontejo Que pura mierda tu comentario... pero tenes razon, ya de por si eatamos mal y ahora ca<U+2026> https://t.co/qkfDB8JKLS",FALSE,0,"eduarlito_c",2018-10-17 01:48:10,TRUE,"1052374798779731968","1052375687775031296","335096337","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosueDiaz1992",0,FALSE,FALSE,NA,NA
"@amilcarmontejo Talves no se les de todo lo que necesitan, pero debemos albergarlos, son seres humanos.  Y si fuera<U+2026> https://t.co/ukhOCHxWI3",FALSE,1,"amilcarmontejo",2018-10-17 01:45:54,TRUE,"1052359808563773441","1052375115361673216","372126670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EfloresNa",0,FALSE,FALSE,NA,NA
"@DiegoRi59513677 @7mares74 @EmisorasUnidas @amilcarmontejo @vpaz_eu <U+00BF>Y usted conoce los <U+201C>prop<U+00F3>sitos de Dios<U+201D> en este caso?",FALSE,0,"DiegoRi59513677",2018-10-17 01:45:06,FALSE,"1052371541860605952","1052374913678495745","1000586728187551744","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","via_maravilla",0,FALSE,FALSE,NA,NA
"@amilcarmontejo <U+00BF>Y que vamos a hacer cuando no los dejen pasar de M<U+00E9>xico? y obviamente no van a regresar a su pa<U+00ED>s<U+2026> https://t.co/CdPMhx3rXP",FALSE,3,"amilcarmontejo",2018-10-17 01:44:38,TRUE,"1052359808563773441","1052374798779731968","372126670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eduarlito_c",1,FALSE,FALSE,NA,NA
"@EdwinMeyado1 @amilcarmontejo Mira la situaci<U+00F3>n de los pobres sobrevivientes de la tragedia del Volcan de Fuego...n<U+2026> https://t.co/nK4Zj4zvUo",FALSE,1,"EdwinMeyado1",2018-10-17 01:43:51,TRUE,"1052373765831577600","1052374599927848960","946884286107602944","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gordonezjonama",1,FALSE,FALSE,NA,NA
"RT @Lared1061: #LRN Migrantes hondure<U+00F1>os llegan a la ciudad capital. https://t.co/czRg2GscYO",FALSE,0,NA,2018-10-17 01:43:13,FALSE,NA,"1052374442733723648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1980cmrb",1,TRUE,FALSE,NA,NA
"@L3sS_ @amilcarmontejo <U+00A1>Terrible! Yo a<U+00FA>n voy en la fila.",FALSE,0,"L3sS_",2018-10-17 01:41:51,FALSE,"1052300363754278917","1052374094916681728","280252640","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anarita_guzman",0,FALSE,FALSE,NA,NA
"@gordonezjonama @amilcarmontejo La verdad q ni a sus propios ciudadanos cuidan mucho menos a estos pobres hondure<U+00F1>o<U+2026> https://t.co/zdLr2upX3k",FALSE,0,"gordonezjonama",2018-10-17 01:40:32,TRUE,"1052372887246651392","1052373765831577600","176262704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdwinMeyado1",0,FALSE,FALSE,NA,NA
"#LRN Migrantes hondure<U+00F1>os llegan a la ciudad capital. https://t.co/czRg2GscYO",FALSE,0,NA,2018-10-17 01:39:23,FALSE,NA,"1052373476126920704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lared1061",1,FALSE,FALSE,NA,NA
"RT @Santa_Pastelera: Ojo aqu<U+00ED> https://t.co/auY0ZGsKgh",FALSE,0,NA,2018-10-17 01:39:23,FALSE,NA,"1052373475959205889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ingbrivas",4,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 01:38:54,FALSE,NA,"1052373356325023746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mmmajo_",40,TRUE,FALSE,NA,NA
"@EdwinMeyado1 @amilcarmontejo Me parece amigo, que en situaciones tan delicadas, no se debe recibir a esa pobre gen<U+2026> https://t.co/oe5T1oGJuS",FALSE,4,"EdwinMeyado1",2018-10-17 01:37:03,TRUE,"1052371306069471234","1052372887246651392","946884286107602944","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gordonezjonama",0,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 01:36:38,FALSE,NA,"1052372783819317249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","e_borrayo",40,TRUE,FALSE,NA,NA
"<U+0001F622>se me parte el corazoncito <U+0001F494> tan lejos de su casa y moj<U+00E1>ndose :( https://t.co/WjGU7NuTPr",FALSE,1,NA,2018-10-17 01:34:54,FALSE,NA,"1052372348521857024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xim_per",0,FALSE,FALSE,NA,NA
"RT @ovallelex: Un joven es contratado en un NetCenter corrupto cada vez que @amilcarmontejo dice ""afluencia vehicular"".",FALSE,0,NA,2018-10-17 01:32:12,FALSE,NA,"1052371669984120834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QuiqeBocanegra",4,TRUE,FALSE,NA,NA
"@via_maravilla @7mares74 @EmisorasUnidas @amilcarmontejo @vpaz_eu https://t.co/eJpiQ7OEde.umanidad..y.moises..una.n<U+2026> https://t.co/uTHUbVKb3y",FALSE,0,"via_maravilla",2018-10-17 01:31:42,TRUE,"1052370545306755073","1052371541860605952","22321837","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiegoRi59513677",0,FALSE,FALSE,NA,NA
"RT @CanalAntigua: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren de<U+2026>",FALSE,0,NA,2018-10-17 01:30:55,FALSE,NA,"1052371346691371008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","estuardogalanhe",2,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Migrantes de Honduras llegaron a Ciudad Guatemala, provenientes de Chiquimula y Zacapa.

M<U+00E1>s de un centenar se cubren d<U+2026>",FALSE,0,NA,2018-10-17 01:30:51,FALSE,NA,"1052371326688727041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaime_asturias",40,TRUE,FALSE,NA,NA
"@gordonezjonama @amilcarmontejo Mi amigo si no los deja entrar problema y como los dejo entrar tambien...q hacer en<U+2026> https://t.co/Yu510RTMlu",FALSE,1,"gordonezjonama",2018-10-17 01:30:46,TRUE,"1052362615442329600","1052371306069471234","176262704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdwinMeyado1",0,FALSE,FALSE,NA,NA
"RT @EmisorasUnidas: Migrantes hondure<U+00F1>os llegan a Ciudad Capital, provenientes de Chiquimula y Zacapa. Algunos se resguardan de la lluvia b<U+2026>",FALSE,0,NA,2018-10-17 01:30:09,FALSE,NA,"1052371151760982017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yurimelini",13,TRUE,FALSE,NA,NA
"RT @MasterGeek84: @amilcarmontejo favor compartir, encontr<U+00E9> documentos de este se<U+00F1>or, comunicarse al 43613000 https://t.co/elO4gzENx8",FALSE,0,NA,2018-10-17 01:29:55,FALSE,NA,"1052371095075123202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andelinosequec",34,TRUE,FALSE,NA,NA
"@DiegoRi59513677 @7mares74 @EmisorasUnidas @amilcarmontejo @vpaz_eu Sabe qu<U+00E9> hizo la familia de Jes<U+00FA>s, migr<U+00F3> de Naz<U+2026> https://t.co/Kd54Qf6V5L",FALSE,2,"DiegoRi59513677",2018-10-17 01:27:44,TRUE,"1052365039372505088","1052370545306755073","1000586728187551744","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","via_maravilla",1,FALSE,FALSE,NA,NA
